id;fatalities;street;ins_street;settl_unit;accs_type;pedestrian;road_type;road_cond;speed_kmh;weather;lighting;x_coord;y_coord;date
803;0;Pirita tee;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;50.0;Selged olud;Valge aeg;6591175.0;545935.0;2022-06-15
804;0;Tartu mnt;Vana-Tartu mnt;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Märg;70.0;Pilvised olud;Valge aeg;6586384.0;545430.0;2022-07-10
805;0;Põhja pst;;Põhja-Tallinna linnaosa;Kokkupõrge vastutuleva sõidukiga;0.0;Muu koht;Kuiv;30.0;Selged olud;Valge aeg;6589829.0;542389.0;2022-09-11
806;0;Päikese pst;;Nõmme linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6581003.0;535659.0;2021-09-13
807;0;Ümera tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Jalgtee;Kuiv;30.0;Selged olud;Valge aeg;6589866.0;550532.0;2022-10-09
808;0;Veerenni tn;;Kesklinna linnaosa;Kokkupõrge sõidukiga küljelt;0.0;Jalg- ja jalgrattatee;Kuiv;50.0;Selged olud;Valge aeg;6586456.0;543097.0;2024-06-18
809;0;Vahepere tn;;Haabersti linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6589116.0;532445.0;2023-06-12
810;0;;;Kesklinna linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6588197.0;541695.0;2022-06-03
811;0;;;Nõmme linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6583459.0;539056.0;2021-05-26
812;0;;;Mustamäe linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6585661.0;538830.0;2021-03-30
813;0;;;Kristiine linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6587999.0;541062.0;2021-05-19
814;0;;;Kristiine linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6584263.0;541195.0;2021-01-20
815;0;;;Lasnamäe linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6588652.0;546134.0;2021-03-29
816;0;Sõpruse pst;;Mustamäe linnaosa;Muu liiklusõnnetus;0.0;Tänav;;50.0;;;6584841.0;539172.0;2024-05-10
817;0;;;Mustamäe linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6585837.0;538913.0;2021-09-16
818;0;;;Põhja-Tallinna linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6590840.0;539903.0;2021-10-21
819;0;;;Mustamäe linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6585762.0;537578.0;2021-12-11
820;0;Sõpruse pst;;Mustamäe linnaosa;Muu liiklusõnnetus;0.0;Tänav;;50.0;;;6584661.0;538409.0;2023-11-07
821;0;;;Kesklinna linnaosa;Muu liiklusõnnetus;0.0;Tänav;;;;;6588392.0;542326.0;2021-08-02
822;0;;;Lasnamäe linnaosa;Muu liiklusõnnetus;0.0;Muu koht;;;;;6586991.0;545377.0;2021-09-06
823;0;Paljassaare tee;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6592492.0;540562.0;2022-07-03
824;0;Põhja pst;;Kesklinna linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6589732.0;542598.0;2022-08-26
825;0;Kopli tn;;Põhja-Tallinna linnaosa;Muu liiklusõnnetus;0.0;Tänav;Kuiv;;Selged olud;Valge aeg;6590036.0;540677.0;2021-09-13
826;0;J. Poska tn;;Kesklinna linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6589398.0;544568.0;2023-05-13
827;0;;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;;;;;6589070.0;543277.0;2022-10-06
828;0;;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;;;;;6588694.0;545806.0;2021-10-04
829;0;Linnamäe tee;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;40.0;Pilvised olud;Pimeda aeg;6590514.0;549933.0;2023-07-01
830;0;Paljassaare tee;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Vihmasadu;Pimeda aeg;6591625.0;539879.0;2021-11-05
831;0;Sõpruse pst;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Pole teada;;Pole teada;Pimeda aeg;6584810.0;538720.0;2024-10-26
832;0;Kaupmehe tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Jalgtee;Kuiv;;Selged olud;Pimeda aeg;6588175.0;542840.0;2023-07-21
833;0;Õismäe tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6586215.0;537047.0;2022-06-04
834;0;Akadeemia tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6585537.0;537025.0;2021-06-06
835;0;Telliskivi tn;Reisijate tn;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Kuiv;20.0;Pilvised olud;Valge aeg;6589083.0;541068.0;2022-09-28
836;0;Narva mnt;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Jalgtee;Kuiv;25.0;Selged olud;Valge aeg;6589039.0;543037.0;2023-06-24
837;0;Paldiski mnt;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Parkla;Kuiv;50.0;Selged olud;Valge aeg;6588519.0;540524.0;2024-04-16
838;0;Mustakivi tee;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Parkla;Kuiv;30.0;Selged olud;Valge aeg;6589751.0;548927.0;2023-11-22
839;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Muu koht;Kuiv;50.0;Pilvised olud;Valge aeg;6590395.0;540311.0;2021-11-22
840;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6590973.0;539361.0;2022-09-25
841;0;Telliskivi tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Pilvised olud;Pimeda aeg;6589545.0;541442.0;2024-03-18
842;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;30.0;Pilvised olud;Pimeda aeg;6589537.0;541569.0;2021-11-11
843;0;Mere pst;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6589316.0;542804.0;2022-06-29
844;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Jalgtee;Märg;50.0;Pilvised olud;Valge aeg;6590459.0;540245.0;2024-03-15
845;0;Kalaranna tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;;Kuiv;;;;6590127.0;542373.0;2023-07-18
846;0;A. H. Tammsaare tee;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;;;;;;6585192.0;540708.0;2023-09-19
847;0;Reidi tee;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;;;50.0;;;6589698.0;544068.0;2023-08-18
848;0;Endla tn;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;;;;;;6587978.0;540860.0;2023-07-20
849;0;Vabaduse väljak;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;;;;;;6588529.0;542088.0;2023-11-11
850;0;Paldiski mnt;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;;;;;;6588308.0;539242.0;2023-07-02
851;0;Purde tn;;Pirita linnaosa;Sõiduki ümberpaiskumine teel;0.0;;;;;;6591087.0;548249.0;2023-08-15
852;0;Nõmme tee;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;;;6585489.0;540344.0;2023-08-07
853;0;Kase tn;;Pirita linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6591068.0;548177.0;2024-06-10
854;0;Pärnu mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6586978.0;542084.0;2023-07-29
855;0;Mere pst;;Kesklinna linnaosa;Kokkupõrge teevälise takistusega;0.0;Tänav;;;;;6589411.0;542771.0;2024-03-31
856;0;Pärnu mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6587997.0;542141.0;2024-06-04
857;0;Härjapea tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6589108.0;540642.0;2024-06-26
858;0;Tondi tn;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6586085.0;541546.0;2024-08-06
859;0;Pikri tn;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;25.0;;;6589239.0;547834.0;2024-06-15
860;0;Ahtri tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6589402.0;543035.0;2024-10-12
861;0;Toompuiestee;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;40.0;;;6588796.0;541608.0;2023-06-30
862;0;Laeva tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6589580.0;543171.0;2024-07-21
863;0;Pärnu mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;50.0;;;6585800.0;541725.0;2024-06-08
864;0;Masti tn;;Pirita linnaosa;Sõiduki ümberpaiskumine teel;0.0;Õuealatee;;;;;6592006.0;546744.0;2024-06-27
865;0;Liivalaia tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;;;;;6588319.0;543121.0;2024-07-20
866;0;Telliskivi tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;0.0;Jalgtee;;;;;6588859.0;540807.0;2024-08-22
867;0;Gonsiori tn;;Kesklinna linnaosa;Kokkupõrge teevälise takistusega;0.0;Jalg- ja jalgrattatee;;25.0;;;6588681.0;543856.0;2024-06-30
868;0;Pärnu mnt;;Kesklinna linnaosa;Kokkupõrge teel oleva takistusega;0.0;Jalgtee;;;;;6588342.0;542305.0;2024-08-02
869;0;Tulika tn;;Kristiine linnaosa;Kokkupõrge teevälise takistusega;0.0;Jalgtee;;;;;6588132.0;540836.0;2024-08-25
870;0;Majaka tn;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;;25.0;;;6588300.0;544557.0;2024-06-16
871;0;V. Reimani tn;;Kesklinna linnaosa;Kokkupõrge teevälise takistusega;0.0;Jalg- ja jalgrattatee;;20.0;;;6588971.0;543218.0;2024-07-01
872;0;Vabriku tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;;;;;6589774.0;541262.0;2024-06-16
873;0;Pirita tee;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgrattatee;;;;;6590912.0;546122.0;2024-07-04
874;0;Ristiku tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;;;;;6589445.0;540521.0;2024-07-04
875;0;Paljassaare tee;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;;25.0;;;6591825.0;540136.0;2024-07-20
876;0;Mustamäe tee;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;;;;;6587047.0;539486.0;2024-07-22
877;0;Majaka tn;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;;;;;6588311.0;544670.0;2024-07-01
878;0;Narva mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Parkla;;20.0;;;6589824.0;546097.0;2024-05-14
879;0;Lasnamäe tn;;Lasnamäe linnaosa;Kokkupõrge teel oleva takistusega;0.0;;Kuiv;;;;6588647.0;544906.0;2023-07-01
880;0;Kopli tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Märg;;Selged olud;Pimeda aeg;6590917.0;539538.0;2024-06-09
881;0;Tartu mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;;Selged olud;Pimeda aeg;6588613.0;543281.0;2023-07-07
882;0;J. Smuuli tee;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;50.0;Selged olud;Pimeda aeg;6589942.0;546520.0;2023-09-13
883;0;Toompuiestee;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgrattatee;Kuiv;20.0;Selged olud;Pimeda aeg;6589356.0;541831.0;2023-09-22
884;0;Hobujaama tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Märg;;Selged olud;Pimeda aeg;6589115.0;542987.0;2023-07-27
885;0;Kopli tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;25.0;Selged olud;Pimeda aeg;6589553.0;541525.0;2023-09-27
886;0;Viru väljak;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;;Selged olud;Pimeda aeg;6589107.0;542836.0;2024-08-30
887;0;Mahtra tn;;Lasnamäe linnaosa;Kokkupõrge ees seisva sõidukiga;0.0;;;;;Pimeda aeg;6589602.0;549390.0;2023-07-09
888;0;Paldiski mnt;;Haabersti linnaosa;Sõiduki ümberpaiskumine teel;0.0;;Kuiv;25.0;Selged olud;Pimeda aeg;6585795.0;535650.0;2023-07-02
889;0;Põhja pst;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;20.0;Selged olud;Pimeda aeg;6589864.0;542263.0;2024-04-18
890;0;Veerenni tn;;Kesklinna linnaosa;Kokkupõrge teel oleva takistusega;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6586408.0;542942.0;2023-08-07
891;0;Pärnu mnt;;Kesklinna linnaosa;Kokkupõrge teel oleva takistusega;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6585159.0;541538.0;2021-04-20
892;0;Narva mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589366.0;544365.0;2021-09-11
893;0;Sadama tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589862.0;542986.0;2022-08-25
894;0;Tuuleveski tn;;Haabersti linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;30.0;Selged olud;Pimeda aeg;6587708.0;538053.0;2023-08-07
895;0;Toompuiestee;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6588746.0;541629.0;2021-08-07
896;0;Ahtri tn;Ahtri tn;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589320.0;543216.0;2021-10-03
897;0;E. Vilde tee;;Mustamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6585244.0;538983.0;2021-09-19
898;0;Õismäe tee;;Haabersti linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6587074.0;536694.0;2021-08-13
899;0;;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;30.0;Pilvised olud;Pimeda aeg;6590979.0;539057.0;2021-08-10
900;0;Paldiski mnt;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6588807.0;541400.0;2022-04-23
901;0;Kalaranna tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;;Selged olud;Pimeda aeg;6590481.0;541817.0;2024-07-16
902;0;Priisle tee;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;;;Pimeda aeg;6590777.0;550657.0;2024-07-11
903;0;Heina tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6589225.0;540975.0;2022-05-17
904;0;Peterburi tee;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;25.0;Selged olud;Pimeda aeg;6588337.0;547772.0;2023-10-13
905;0;Salme tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;;Selged olud;Pimeda aeg;6590141.0;541478.0;2024-09-12
906;0;Katleri tn;;Lasnamäe linnaosa;Kokkupõrge teevälise takistusega;0.0;Õuealatee;Kuiv;20.0;Selged olud;Pimeda aeg;6590613.0;548331.0;2024-09-04
907;0;Villardi tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;;Selged olud;Pimeda aeg;6588027.0;541263.0;2024-07-02
908;0;Reidi tee;Kiikri tn;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589812.0;544345.0;2021-05-23
909;0;Sõpruse pst;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6587785.0;540745.0;2023-10-26
910;0;Pärnu mnt;;Nõmme linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6584087.0;541081.0;2021-11-08
911;0;Sõpruse pst;;Mustamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6584819.0;539208.0;2021-09-02
912;0;Tatari tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6587709.0;542299.0;2021-05-15
913;0;Paldiski mnt;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6588291.0;540233.0;2021-08-27
914;0;Endla tn;;Kristiine linnaosa;Kokkupõrge teevälise takistusega;0.0;Tänav;Märg;;Selged olud;Pimeda aeg;6587876.0;541104.0;2023-10-03
915;0;Erika tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Märg;20.0;Tuisune või tormine;Pimeda aeg;6590631.0;540684.0;2023-10-08
916;0;Pirita tee;;Pirita linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgrattatee;Kuiv;15.0;Selged olud;Pimeda aeg;6591596.0;546349.0;2023-07-11
917;0;Paldiski mnt;;Haabersti linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;50.0;Pilvised olud;Pimeda aeg;6588577.0;538464.0;2021-08-07
918;0;Merivälja tee;;Pirita linnaosa;Kokkupõrge teevälise takistusega;0.0;Jalg- ja jalgrattatee;Kuiv;20.0;Selged olud;Pimeda aeg;6592622.0;547360.0;2023-08-12
919;0;Majaka põik;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Märg;;Pilvised olud;Pimeda aeg;6587966.0;545302.0;2024-11-19
920;0;Endla tn;;Kristiine linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;50.0;Selged olud;Pimeda aeg;6587876.0;541104.0;2023-09-10
921;0;Endla tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;;Selged olud;Pimeda aeg;6588037.0;541320.0;2023-07-09
922;0;Pärnu mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;25.0;Selged olud;Pimeda aeg;6586747.0;541970.0;2023-07-01
923;0;Suur-Patarei tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;20.0;Selged olud;Pimeda aeg;6590035.0;542310.0;2024-08-16
924;0;Kotkapoja tn;;Kristiine linnaosa;Kokkupõrge teel oleva takistusega;0.0;Jalg- ja jalgrattatee;Kuiv;;Selged olud;Pimeda aeg;6587650.0;541286.0;2024-07-07
925;0;Telliskivi tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589055.0;541061.0;2021-10-30
926;0;Põhja pst;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589841.0;542338.0;2021-08-23
927;0;Ehte tn;;Nõmme linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;20.0;Selged olud;Pimeda aeg;6582216.0;540593.0;2023-08-03
928;0;J. Smuuli tee;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;25.0;Selged olud;Pimeda aeg;6589942.0;546520.0;2023-07-01
929;0;Väike-Ameerika tn;;Kesklinna linnaosa;Kokkupõrge teevälise takistusega;0.0;Jalgtee;Kuiv;;;Pimeda aeg;6587905.0;542042.0;2023-07-16
930;0;Vasara tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;;Selged olud;Pimeda aeg;6590929.0;538488.0;2024-11-10
931;0;Pärnu mnt;;Nõmme linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;25.0;Selged olud;Pimeda aeg;6583496.0;539611.0;2024-11-14
932;0;Pärnu mnt;;Nõmme linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;50.0;Pilvised olud;Pimeda aeg;6583321.0;538489.0;2024-08-19
933;0;Kadaka tee;;Haabersti linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;5.0;Pilvised olud;Pimeda aeg;6586674.0;537991.0;2021-08-27
934;0;Arbu tn;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Kuiv;25.0;Selged olud;Pimeda aeg;6589588.0;548119.0;2023-06-25
935;0;Merivälja tee;;Pirita linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;50.0;Pilvised olud;Pimeda aeg;6592593.0;547315.0;2021-10-07
936;0;Erika tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;;Selged olud;Pimeda aeg;6590394.0;540466.0;2024-05-11
937;0;Varraku tn;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Kuiv;30.0;Selged olud;Pimeda aeg;6589705.0;548129.0;2021-07-01
938;0;Toompuiestee;;Põhja-Tallinna linnaosa;Kokkupõrge teel oleva takistusega;0.0;Jalg- ja jalgrattatee;Kuiv;50.0;Selged olud;Pimeda aeg;6589187.0;541665.0;2023-08-27
939;0;Telliskivi tn;;Põhja-Tallinna linnaosa;Kokkupõrge teel oleva takistusega;0.0;Jalg- ja jalgrattatee;Märg;25.0;Vihmasadu;Pimeda aeg;6589100.0;541115.0;2023-10-14
940;0;Toompuiestee;;Kesklinna linnaosa;Kokkupõrge teevälise takistusega;0.0;Jalg- ja jalgrattatee;Märg;50.0;Vihmasadu;Pimeda aeg;6589226.0;541735.0;2021-11-20
941;0;Merivälja tee;;Pirita linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Märg;;Vihmasadu;Pimeda aeg;6594384.0;547659.0;2023-08-20
942;0;Toompuiestee;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Märg;25.0;Pilvised olud;Pimeda aeg;6589397.0;541892.0;2023-11-08
943;0;Härjapea tn;;Põhja-Tallinna linnaosa;Kokkupõrge teevälise takistusega;0.0;Jalg- ja jalgrattatee;Märg;20.0;Vihmasadu;Pimeda aeg;6589151.0;540699.0;2023-08-19
944;0;J. Sütiste tee;;Mustamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Märg;20.0;Vihmasadu;Pimeda aeg;6584962.0;539754.0;2021-11-06
945;0;Roseni tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Märg;50.0;Vihmasadu;Pimeda aeg;6589273.0;542879.0;2021-10-28
946;0;Pärnu mnt;;Nõmme linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalgtee;Märg;;Vihmasadu;Pimeda aeg;6583496.0;539611.0;2024-11-11
947;0;Graniidi tn;;Põhja-Tallinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Jalg- ja jalgrattatee;Märg;;Pilvised olud;Pimeda aeg;6589853.0;541479.0;2024-03-21
948;0;Paldiski mnt;;Haabersti linnaosa;Kokkupõrge teel oleva takistusega;0.0;Parkla;Märg;20.0;Selged olud;Pimeda aeg;6587844.0;536986.0;2023-07-23
949;0;Narva mnt;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Parkla;Märg;;;Pimeda aeg;6590075.0;545417.0;2024-08-17
950;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge teevälise takistusega;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6589728.0;541084.0;2024-08-30
951;0;Mäekalda tn;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6589125.0;545192.0;2024-08-04
952;0;Sõpruse pst;;Kristiine linnaosa;Kokkupõrge teel oleva takistusega;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6587221.0;540651.0;2024-07-26
953;0;Vesse tn;;Lasnamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6588139.0;547248.0;2024-08-29
954;0;Sõpruse pst;;Mustamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6585149.0;539613.0;2024-11-08
955;0;Paldiski mnt;;Kristiine linnaosa;Kokkupõrge teel oleva takistusega;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6588533.0;540662.0;2024-08-30
956;0;Toompuiestee;;Kesklinna linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6588857.0;541581.0;2024-09-06
957;0;E. Vilde tee;;Mustamäe linnaosa;Sõiduki ümberpaiskumine teel;0.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6585418.0;538449.0;2024-08-30
